C_ID,T_ID,Text,Completion
1463,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 한남들 영상도 안보고 싫어요 눌러놓고선 여기서 무슨 댓글을써ㅋㅋ,
유저0: 나혼자산다 노회장시철엔 보지도 않던놈년들이 이제 좀 재밌고 전현무대상타니깐 팬인척 하면서 훈계질이야 언제부터 봤다고 보지도 않던놈들이 인기좀있으니깐 댓글달고 훈수질들이야 댓글달지도않던놈들이나혼자산다팀들은 저런댓글 산경쓰지마요보지도 않는놈들임 프로그램 도움도 안돼서,
유저1: 돼지가 꽥꽥 거리는것같어~~,
유저0: 남sns나뒤져글쓰는게이게글일까나도쓰겠다발로뛰어,
유저1: 유쫄보ㅋㅋ남들 종나게 까면서 깨시민 코스프레하더니 지가 당하니 자본에 굴복하네ㅋㅋ에라이 쫄보야 넌 sns로 다시는 사회비판하는 코스프레하지마라 종나 니 민낯을 봐서 다행이다,
유저2: 윤미향! 생긴것도 더럽네. ㅋ,
유저2: 유난좀 떨지마라","성희롱/혐오,중립,중립,중립,욕설/비하/모욕,성희롱/혐오,중립"
1464,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 그냥접어라 무슨교체,
유저0: 옥순 아지매 Vs 이석기 의원 아프지만 나를 위해 욕을 자제 하겠습니다.,
유저1: 사쿠라 이가은 미만 잡... 후반부갈수록 일본애들 실력올라올듯","중립,중립,중립"
1465,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 얼굴성형이 너무 과해서 진한 화장으로 가리는 느낌,
유저1: 이새끼랑 훈민정음 도둑놈 배익기랑 똑같이생김 관상은 과학,
유저2: 틀딱들 또 좌표 찍었네 에휴","성희롱/혐오,욕설/비하/모욕,성희롱/혐오"
1466,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 못생긴 여자는 성욕도 안생긴다 ㅋㅋ,
유저0: 늙은이들 꼴뵈기실타,
유저1: ㅋ 크크크 쥑인다 중국,
유저1: 박한별이 죄지었냐 하여튼 폐미들 난리네,
유저0: 대충 모자에 패딩. 요즘 대한민국 국민들 다 저러로 다니는데 박보검은 왜케 튀지 ㅋㅋ,
유저0: 예수팔아 돈버는 종교사업자들 지나치다 상도의를 지켜라 ~,
유저1: 이 분 생각보다 나이 엄청많네... 40대 블로거라해서 연상이랑 만나나했더니 ㅋ,
유저1: 대구충은 노답이다 원래,
유저1: 광주는 인간이고 다른지역의 항쟁은 거지가 눈물이 아깝다 참말로 한심하다 알았느나","성희롱/혐오,성희롱/혐오,중립,성희롱/혐오,중립,성희롱/혐오,중립,성희롱/혐오,성희롱/혐오"
1467,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 문재앙 원톱 인정!!!,
유저0: 예수 그리스도의 이름으로 아멘... 아이에게 꼭 세례 받게 하세요... 세례 받아야 사탄 마귀들이 얼씬 못합니다,
유저0: 쥐랄들하고 있내 미를치냐?! 시끄럽다,
유저0: 고만해라 좀... 끝났지 하루 됐다. 13년 해먹었으면 좀 각자 갈 길 좀 가라~ 다른 사람들도 좀 먹고 살자~ 응~?","성희롱/혐오,중립,욕설/비하/모욕,중립"
1468,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 식탐은 호박만큼크면서 다이어트에대한애착은 손톱만큼도안되니 ㅋㅋㅋㅋㅋㅋ,
유저1: 이미 늙었다ㅋㅋ,
유저2: 남자가 만지면 성추행이고 여자가 만지면 괜찮은 거냐.,
유저3: 원처에서 책임져야지 sbs는 무책임한 제작사를 데리고 방송한 그 책임 또한 큰것이다 향후 이같은 일이 벌어지질못하도록 할려면 방송사도 연대 책임을 지게해야할것이다 능력도없는 제작사를 끼고산 방송사가 책임을 안진다면 누가 책임진단말인가,
유저0: 개인적으로 참 좋아하는 배운데 자주봤으면 합니다.,
유저4: 알바 졸라많네","중립,중립,중립,중립,중립,중립"
1469,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 가슴을 후벼파는 질문에 많이 아팠다는 야그네,
유저1: 여쭉메웜년들은 우리보다 여성인권이 좋다던 인도로 이민가라","중립,욕설/비하/모욕"
1470,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 하하하하하 ㅋㅋㅋㅋ뉴스 안봤지만 사진만봐도 웃기다.,
유저0: 민족반역자 송병준보다 유명한 사람임?","중립,중립"
1471,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 야이썅 식스맨 장동민은 어떡하라고?,
유저0: 악플러 잡고보니 20,30대 무직 남성,
유저1: 오늘도 기집년 하나가 남자하나 확인 사살했네요. 대한민국 남성 2천 5백만 전체 확인사살 가즈아!","중립,중립,욕설/비하/모욕"
1472,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 내가 한말로 내자신을 끌어내릴 필요는 없을텐데,
유저0: 짱깨 바퀴벌레 겁나 싫다,
유저1: 쩝쩝이 쌍판데기 보기도 역겹다,
유저0: 개한당인간들은같은생각을하고있을거다!!!차명진너도어쩔수없는수구꼴통이네!!,
유저2: ㅋㅋㅋ 자고일어나서 박나래 몸 되있어봐라 평생울듯ㅠㅡㄹ,
유저3: 못생기면 당당 , 예쁘면 선정성,
유저3: 연예인들 다 성형하지않낭? 아직도 성형땜에 이런이슈가?^^;;;;;자기가 자기돈으로 성형하는데 왜? 자기인생 자기가 사는거닌깐 신경쓰지마세요~,
유저3: 은다방도 좋고 미운우리지원도 좋고 은지원이 끼리주는 비엔나커피 마셔보고 싶다","중립,성희롱/혐오,성희롱/혐오,성희롱/혐오,성희롱/혐오,중립,중립,중립"
1473,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 엥? 언제해체했대...",중립
1474,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 신천지 신도 중 7만명이 - 인사이트 -,
유저0: 로이킴 왤케 올드하게 부름? 좀 느끼했다.,
유저1: 이쯤되면 배우들도 하지 말아야지; 뭐하는거냐 니들 스텝이 하반신 마비다;; 인간들 한명도 얼굴 안비치고 ㅉㅉ,
유저0: 너도 아줌마야 ㅋㅋ,
유저2: 쿵쾅이들 몰려왔냐...갑자기 어제부터 악플 달리네....좌표 찍었나봐 ㅉㅉ,
유저3: 피시방에서 게임하다가 삘받았나보네,
유저4: 여자는 남자들이 싫어할 못생긴 얼굴 같은디,
유저3: 이제 알만한 사람 다아는 사실이다 그만해라..,
유저0: 가라늙다라","중립,중립,중립,중립,성희롱/혐오,중립,성희롱/혐오,중립,성희롱/혐오"
1475,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 홍콩아 이참에 독립하라 중국은 아니다 !,
유저0: 문재앙이 만든 병진같은 헬조선 이도저도 아닌 어정쩡한 정부,
유저0: 교황이라는 단어가 꼰대냄새가 풀풀나는데,
유저0: 두명의 딸들과~~^^","중립,성희롱/혐오,성희롱/혐오,중립"
1476,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 썸은 무슨... 조작질 ㅋㅋㅋㅋㅋㅋ,
유저0: ㅎㅎㅎ 쪽바리년에 아들답다. 애비이름에 똥칠갑지대로하고 자빠졌구나ㅋㅎㅎㅎ,
유저0: 30대 여자가 비중이 젤 높은거봐라 맘충년들 남편 보내고 자식 보내고 카페에서 같은 맘충이랑 연예인 기사에 욕이나 쓰고있지ㅉㅉ왜 그러고사냐? 10대때는 빠순이 20대는 된장녀 김치녀 30대는 맘충 대한민국 최악의 세대 70년대 후반~80년대후반 여자들,
유저1: 신상공개, 얼굴 노출시켜요,
유저1: 해사한 웃음?은 모니?,
유저2: 이종현 임마는 낯짝이 철판이네... 생긴게 존나 쨉실하게 생깃드만...으이구..,
유저2: 못생기묜 아갈쓰닥쳐줘잉,
유저3: 신혜선 까지마라 뚱땡이들아","중립,욕설/비하/모욕,욕설/비하/모욕,중립,중립,욕설/비하/모욕,성희롱/혐오,성희롱/혐오"
1477,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 젊어서 몸을 너무혹사시키면 나이먹고 고생한다,
유저0: 살이 쪄서 돼지가 다되어가네....,
유저0: 기레기도 신천지갑네. 이런 사이비 종교에 빠져서는... 쯧쯧쯧...빨리 탈출하시길,
유저1: 쉰내나는 사랑","중립,성희롱/혐오,성희롱/혐오,중립"
1478,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 자빠구리 먹고 배탈났냐?",중립
1479,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 앞트임복원했구나...,
유저0: 82년생 김치영 : ??? 쟤뭐냐??? 흉자아니야? 빼애애액 ,
유저1: 맷돼지들이 요즘 미쳐서 악플로 사람 죽인다,
유저0: 11년이면.. 가족이네 가족,
유저2: 관상진짜과학이네 다똑같이생겼네ㄷㄷ,
유저2: 경희대출신. 문재인한테 잘 보이려 당에서 골라 만든 진상품이 썩은 감자","중립,중립,중립,중립,성희롱/혐오,중립"
1480,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 그냥 한국남자는 성범죄자와 잠재적 성범죄자 딱 두분류로 나눠진다고 보면 정확하다.,
유저0: 그렇치 이빨까는 박켱중보다 홍카가 통합당엔 절실히 필요하지!,
유저0: 얘도 관종이네,
유저0: 유출 뜻 몰라 한남들아?,
유저1: 성시경 장동민 조세호 이미지 겹침^^,
유저2: 정말 사람들 잔인하네.....표절논란에 제대로 활동도 못하고 도중에 접는 건데.....이미지 타격이며 경제적 손실, 심정고통 등 모든 면에서 선미가 가장 큰 피해자인데.....마치 선미가 악의 축인듯 몰아세우네.....,
유저2: 윌리엄이랑 얼마나 닮았을까?,
유저1: 아이린이 대단하긴 한가보다 5일째 이난리네 그러니 북한에서 아이린을 김정은 옆에다 세워둔 이유지,
유저1: 음주음주음주....음주운전한 ㅅㄲ 죽여버려라","성희롱/혐오,성희롱/혐오,중립,성희롱/혐오,중립,중립,중립,중립,욕설/비하/모욕"
